,PINCP
2997,True
2998,False
2999,False
3000,False
3001,False
3002,True
3003,True
3004,False
3005,True
3006,False
3007,True
3008,False
3009,True
3010,True
3011,False
3012,False
3013,False
3014,True
3015,True
3016,False
3017,True
3018,True
3019,True
3020,True
3021,True
3022,False
3023,True
3024,True
3025,False
3026,False
3027,False
3028,False
3029,False
3030,True
3031,False
3032,True
3033,True
3034,True
3035,True
3036,False
3037,False
3038,False
3039,False
3040,False
3041,False
3042,True
3043,False
3044,False
3045,True
3046,False
3047,True
3048,True
3049,True
3050,True
3051,True
3052,True
3053,False
3054,False
3055,False
3056,False
3057,True
3058,True
3059,False
3060,False
3061,False
3062,True
3063,False
3064,False
3065,False
3066,False
3067,False
3068,False
3069,False
3070,True
3071,False
3072,False
3073,False
3074,True
3075,False
3076,False
3077,True
3078,False
3079,True
3080,False
3081,False
3082,True
3083,False
3084,True
3085,True
3086,False
3087,False
3088,False
3089,False
3090,False
3091,False
3092,True
3093,False
3094,False
3095,False
3096,False
3097,False
3098,True
3099,True
3100,False
3101,False
3102,False
3103,True
3104,False
3105,True
3106,True
3107,True
3108,True
3109,False
3110,False
3111,True
3112,True
3113,False
3114,True
3115,True
3116,False
3117,True
3118,True
3119,True
3120,True
3121,True
3122,True
3123,False
3124,False
3125,True
3126,True
3127,False
3128,False
3129,False
3130,False
3131,True
3132,True
3133,True
3134,False
3135,False
3136,True
3137,False
3138,True
3139,False
3140,True
3141,True
3142,False
3143,False
3144,False
3145,False
3146,False
3147,False
3148,False
3149,False
3150,True
3151,False
3152,True
3153,True
3154,True
3155,False
3156,True
3157,False
3158,False
3159,True
3160,True
3161,False
3162,False
3163,False
3164,False
3165,True
3166,False
3167,True
3168,False
3169,False
3170,False
3171,False
3172,False
3173,True
3174,False
3175,False
3176,True
3177,False
3178,True
3179,False
3180,True
3181,False
3182,True
3183,False
3184,True
3185,True
3186,True
3187,False
3188,False
3189,False
3190,True
3191,True
3192,True
3193,False
3194,True
3195,False
3196,False
3197,False
3198,False
3199,False
3200,True
3201,True
3202,False
3203,False
3204,False
3205,False
3206,False
3207,False
3208,False
3209,False
3210,False
3211,False
3212,False
3213,False
3214,False
3215,False
3216,False
3217,False
3218,False
3219,True
3220,False
3221,True
3222,False
3223,False
3224,False
3225,False
3226,True
3227,False
3228,False
3229,False
3230,True
3231,False
3232,False
3233,True
3234,False
3235,False
3236,True
3237,True
3238,True
3239,False
3240,False
3241,False
3242,False
3243,False
3244,True
3245,True
3246,False
3247,True
3248,True
3249,False
3250,True
3251,False
3252,False
3253,True
3254,False
3255,True
3256,False
3257,False
3258,False
3259,True
3260,True
3261,False
3262,False
3263,False
3264,False
3265,False
3266,True
3267,True
3268,True
3269,False
3270,False
3271,False
3272,True
3273,False
3274,False
3275,False
3276,True
3277,False
3278,False
3279,True
3280,False
3281,False
3282,False
3283,True
3284,True
3285,False
3286,True
3287,False
3288,False
3289,False
3290,False
3291,False
3292,False
3293,False
3294,False
3295,False
3296,True
3297,True
3298,False
3299,True
3300,True
3301,False
3302,False
3303,False
3304,False
3305,True
3306,True
3307,False
3308,False
3309,True
3310,False
3311,False
3312,False
3313,False
3314,False
3315,False
3316,False
3317,False
3318,False
3319,True
3320,True
3321,False
3322,True
3323,False
3324,False
3325,False
3326,False
3327,False
3328,False
3329,False
3330,False
3331,False
3332,False
3333,False
3334,False
3335,False
3336,False
3337,True
3338,False
3339,False
3340,True
3341,False
3342,False
3343,False
3344,False
3345,True
3346,False
3347,False
3348,False
3349,False
3350,False
3351,False
3352,True
3353,True
3354,True
3355,False
3356,False
3357,True
3358,False
3359,True
3360,False
3361,False
3362,False
3363,False
3364,False
3365,False
3366,False
3367,True
3368,False
3369,False
3370,False
3371,True
3372,False
3373,False
3374,True
3375,True
3376,True
3377,False
3378,True
3379,True
3380,True
3381,False
3382,True
3383,False
3384,True
3385,True
3386,True
3387,False
3388,False
3389,False
3390,False
3391,False
3392,False
3393,True
3394,True
3395,True
3396,True
3397,False
3398,True
3399,False
3400,True
3401,False
3402,False
3403,False
3404,True
3405,False
3406,False
3407,False
3408,False
3409,False
3410,False
3411,True
3412,False
3413,True
3414,True
3415,True
3416,False
3417,False
3418,False
3419,False
3420,True
3421,False
3422,False
3423,True
3424,False
3425,False
3426,False
3427,True
3428,True
3429,True
3430,False
3431,False
3432,True
3433,False
3434,False
3435,False
3436,False
3437,True
3438,True
3439,True
3440,False
3441,True
3442,True
3443,False
3444,False
3445,True
3446,False
3447,False
3448,False
3449,False
3450,True
3451,True
3452,True
3453,True
3454,True
3455,True
3456,False
3457,True
3458,False
3459,False
3460,True
3461,False
3462,True
3463,True
3464,False
3465,False
3466,True
3467,True
3468,False
3469,False
3470,False
3471,False
3472,True
3473,False
3474,False
3475,True
3476,True
3477,True
3478,False
3479,True
3480,False
3481,False
3482,False
3483,False
3484,False
3485,False
3486,False
3487,False
3488,True
3489,False
3490,True
3491,False
3492,True
3493,False
3494,False
3495,False
3496,False
3497,True
3498,False
3499,True
3500,True
3501,False
3502,True
3503,False
3504,False
3505,True
3506,False
3507,True
3508,False
3509,False
3510,False
3511,False
3512,False
3513,False
3514,False
3515,False
3516,True
3517,False
3518,False
3519,False
3520,False
3521,True
3522,False
3523,False
3524,False
3525,False
3526,False
3527,True
3528,True
3529,True
3530,False
3531,False
3532,False
3533,False
3534,False
3535,False
3536,False
3537,True
3538,False
3539,True
3540,False
3541,False
3542,True
3543,True
3544,False
3545,False
3546,False
3547,False
3548,False
3549,False
3550,False
3551,False
3552,False
3553,True
3554,False
3555,True
3556,False
3557,True
3558,True
3559,True
3560,True
3561,False
3562,False
3563,False
3564,False
3565,False
3566,True
3567,False
3568,False
3569,True
3570,False
3571,True
3572,False
3573,False
3574,True
3575,False
3576,False
3577,False
3578,False
3579,True
3580,False
3581,True
3582,False
3583,True
3584,False
3585,False
3586,False
3587,False
3588,False
3589,True
3590,False
3591,False
3592,False
3593,False
3594,False
3595,False
3596,False
3597,False
3598,False
3599,True
3600,False
3601,False
3602,False
3603,True
3604,False
3605,False
3606,False
3607,False
3608,False
3609,True
3610,False
3611,True
3612,False
3613,True
3614,True
3615,False
3616,False
3617,False
3618,False
3619,False
3620,True
3621,False
3622,False
3623,False
3624,False
3625,False
3626,False
3627,False
3628,False
3629,False
3630,False
3631,True
3632,False
3633,False
3634,True
3635,True
3636,True
3637,False
3638,False
3639,False
3640,True
3641,False
3642,False
3643,False
3644,False
3645,False
3646,True
3647,False
3648,False
3649,False
3650,True
3651,False
3652,True
3653,True
3654,False
3655,True
3656,False
3657,True
3658,False
3659,False
3660,False
3661,False
3662,False
3663,True
3664,False
3665,False
3666,False
3667,False
3668,True
3669,True
3670,True
3671,False
3672,False
3673,False
3674,True
3675,False
3676,False
3677,True
3678,False
3679,True
3680,False
3681,True
3682,False
3683,True
3684,True
3685,False
3686,False
3687,False
3688,True
3689,False
3690,False
3691,True
3692,False
3693,False
3694,True
3695,True
3696,True
3697,True
3698,False
3699,False
3700,True
3701,True
3702,True
3703,False
3704,False
3705,True
3706,True
3707,True
3708,True
3709,False
3710,True
3711,True
3712,True
3713,False
3714,True
3715,True
3716,False
3717,True
3718,False
3719,False
3720,False
3721,False
3722,True
3723,False
3724,False
3725,False
3726,False
3727,False
3728,False
3729,True
3730,True
3731,False
3732,False
3733,False
3734,False
3735,True
3736,False
3737,True
3738,True
3739,True
3740,False
3741,False
3742,False
3743,True
3744,True
3745,False
3746,False
3747,False
3748,True
3749,True
3750,False
3751,False
3752,False
3753,False
3754,False
3755,True
3756,False
3757,True
3758,True
3759,True
3760,True
3761,False
3762,False
3763,False
3764,False
3765,True
3766,False
3767,True
3768,True
3769,False
3770,False
3771,False
3772,False
3773,False
3774,True
3775,False
3776,True
3777,False
3778,True
3779,True
3780,False
3781,True
3782,False
3783,False
3784,True
3785,False
3786,False
3787,True
3788,False
3789,True
3790,False
3791,False
3792,False
3793,False
3794,True
3795,False
3796,False
3797,True
3798,True
3799,False
3800,False
3801,False
3802,False
3803,False
3804,False
3805,False
3806,False
3807,True
3808,True
3809,True
3810,False
3811,False
3812,False
3813,False
3814,False
3815,False
3816,False
3817,True
3818,True
3819,False
3820,False
3821,False
3822,True
3823,False
3824,False
3825,True
3826,False
3827,True
3828,True
3829,False
3830,False
3831,True
3832,False
3833,True
3834,True
3835,False
3836,False
3837,True
3838,False
3839,True
3840,True
3841,False
3842,False
3843,True
3844,False
3845,False
3846,False
3847,False
3848,False
3849,False
3850,True
3851,True
3852,True
3853,False
3854,False
3855,True
3856,True
3857,False
3858,False
3859,False
3860,False
3861,False
3862,False
3863,False
3864,False
3865,False
3866,False
3867,False
3868,False
3869,True
3870,False
3871,False
3872,False
3873,False
3874,False
3875,True
3876,False
3877,False
3878,False
3879,False
3880,True
3881,False
3882,True
3883,False
3884,False
3885,False
3886,True
3887,False
3888,False
3889,False
3890,True
3891,False
3892,False
3893,False
3894,False
3895,True
3896,False
3897,False
3898,False
3899,False
3900,False
3901,False
3902,False
3903,False
3904,False
3905,False
3906,True
3907,True
3908,False
3909,True
3910,False
3911,True
3912,True
3913,True
3914,False
3915,False
3916,True
3917,False
3918,False
3919,False
3920,False
3921,True
3922,True
3923,False
3924,False
3925,False
3926,True
3927,True
3928,False
3929,False
3930,True
3931,True
3932,False
3933,True
3934,False
3935,False
3936,False
3937,False
3938,False
3939,False
3940,True
3941,True
3942,True
3943,False
3944,False
3945,False
3946,False
3947,False
3948,False
3949,False
3950,False
3951,False
3952,False
3953,False
3954,False
3955,False
3956,True
3957,True
3958,False
3959,False
3960,False
3961,False
3962,True
3963,False
3964,False
3965,False
3966,False
3967,False
3968,True
3969,True
3970,False
3971,False
3972,False
3973,False
3974,True
3975,False
3976,True
3977,False
3978,True
3979,False
3980,False
3981,False
3982,False
3983,True
3984,False
3985,True
3986,False
3987,True
3988,False
3989,False
3990,False
3991,False
3992,False
3993,False
3994,True
3995,False
3996,False
3997,False
3998,False
3999,True
4000,False
4001,True
4002,False
4003,False
4004,False
4005,True
4006,True
4007,False
4008,False
4009,False
4010,False
4011,False
4012,False
4013,False
4014,False
4015,True
4016,True
4017,False
4018,True
4019,False
4020,False
4021,False
4022,False
4023,False
4024,False
4025,True
4026,True
4027,True
4028,True
4029,False
4030,False
4031,False
4032,False
4033,False
4034,False
4035,False
4036,True
4037,True
4038,False
4039,False
4040,True
4041,False
4042,False
4043,True
4044,False
4045,False
4046,False
4047,False
4048,False
4049,False
4050,False
4051,True
4052,False
4053,False
4054,False
4055,False
4056,False
4057,True
4058,True
4059,False
4060,True
4061,True
4062,False
4063,True
4064,False
4065,True
4066,True
4067,True
4068,False
4069,True
4070,False
4071,False
4072,True
4073,True
4074,False
4075,False
4076,True
4077,True
4078,False
4079,False
4080,False
4081,False
4082,True
4083,False
4084,True
4085,False
4086,False
4087,False
4088,False
4089,True
4090,False
4091,True
4092,True
4093,True
4094,True
4095,False
4096,True
4097,False
4098,False
4099,False
4100,True
4101,True
4102,False
4103,False
4104,True
4105,False
4106,False
4107,False
4108,False
4109,True
4110,True
4111,False
4112,True
4113,True
4114,False
4115,False
4116,False
4117,False
4118,False
4119,True
4120,False
4121,False
4122,False
4123,False
4124,True
4125,False
4126,False
4127,False
4128,False
4129,False
4130,False
4131,False
4132,False
4133,False
4134,False
4135,True
4136,False
4137,False
4138,False
4139,False
4140,False
4141,True
4142,False
4143,True
4144,False
4145,False
4146,True
4147,False
4148,False
4149,True
4150,False
4151,False
4152,False
4153,True
4154,True
4155,True
4156,False
4157,False
4158,False
4159,False
4160,False
4161,True
4162,False
4163,False
4164,True
4165,True
4166,True
4167,True
4168,False
4169,False
4170,False
4171,False
4172,False
4173,False
4174,False
4175,False
4176,True
4177,False
4178,False
4179,False
4180,False
4181,False
4182,False
4183,True
4184,False
4185,True
4186,True
4187,False
4188,False
4189,False
4190,False
4191,True
4192,True
4193,False
4194,False
4195,True
4196,False
4197,True
4198,False
4199,True
4200,False
4201,False
4202,True
4203,True
4204,False
4205,False
4206,False
4207,False
4208,True
4209,True
4210,False
4211,False
4212,False
4213,False
4214,False
4215,True
4216,True
4217,False
4218,False
4219,False
4220,True
4221,True
4222,False
4223,False
4224,False
4225,False
4226,False
4227,True
4228,False
4229,True
4230,True
4231,True
4232,True
4233,False
4234,False
4235,False
4236,False
4237,False
4238,False
4239,True
4240,False
4241,False
4242,False
4243,False
4244,True
4245,False
4246,False
4247,False
4248,True
4249,True
4250,True
4251,True
4252,False
4253,True
4254,True
4255,False
4256,True
4257,True
4258,True
4259,True
4260,False
4261,True
4262,False
4263,True
4264,True
4265,False
4266,False
4267,False
4268,True
4269,True
4270,True
4271,False
4272,False
4273,True
4274,False
4275,False
4276,False
4277,True
4278,True
4279,True
4280,True
4281,True
4282,False
4283,False
4284,False
4285,True
4286,False
4287,False
4288,True
4289,False
4290,False
4291,True
4292,False
4293,False
4294,True
4295,False
4296,False
4297,False
4298,False
4299,True
4300,False
4301,False
4302,False
4303,False
4304,False
4305,False
4306,True
4307,False
4308,True
4309,False
4310,True
4311,True
4312,False
4313,False
4314,False
4315,True
4316,True
4317,True
4318,False
4319,True
4320,True
4321,False
4322,True
4323,False
4324,False
4325,False
4326,False
4327,True
4328,True
4329,False
